장소 이름,위도,경도
대백마트 태전점,128.543086219156,35.9202414230454
펫마트 칠곡점,128.546279623494,35.9217502945859
세종마트 주차장,128.544559482672,35.9221689434835
유니온마트,128.549101658552,35.9280687588945
나이스홈마트,128.555404904259,35.9310691412539
신바람홈마트 구암점,128.55413722786145,35.92647803202143
대백마트 강북점,128.549432946513,35.9182456420613
장보고식자재마트 칠곡점 주차장,128.545704551641,35.9241934887715
플러스수퍼마트,128.549344076078,35.931634147701
팔공식육마트,128.546979154778,35.9251295754633
미모화장품할인마트,128.54922716979857,35.930412808834525
성진고기마트,128.544901850877,35.9216580954576
구암식육마트,128.554105746997,35.926624424419
대구가스보일러할인마트,128.552401975334,35.9257300119615
협화할인마트,128.545823981465,35.9179208998243
LA갈비마트,128.55012692097,35.9185538846424
CU 태전대로점,128.547300520934,35.9236547696821
CU 동천교점,128.555372810061,35.93146695983526
CU 대구보건대기숙사앞점,128.54459149909,35.9240429077415
CU 태전원룸점,128.541640381448,35.9265716044679
DGB대구은행 365코너 대백마트 태전점,128.543107228099,35.9202393506886
홈플러스익스프레스 대구구암2점,128.557034359509,35.9312174279812
프레쉬파머스마켓 칠곡점,128.557530994523,35.9321337510404
화성할인마트,128.585730179373,35.9007365165678
대백마트 구암점,128.559395369738,35.9304766779757
DC마트아이스크림할인점 침산점,128.5809208389685,35.90005559719392
A할인마트 제6호점,128.562785809506,35.9066028175779
중앙할인마트 조야점,128.576823178011,35.9124641174601
대구친환경보일러마트,128.559666384024,35.9305668750403
CU 노원영성점,128.57168101447,35.90047788634
노루페인트 종합도료,128.5743368178415,35.896276211606065
대백마트 동변점,128.603497857427,35.9214825886226
삼성슈퍼,128.59437349328238,35.89873956991003
나이스마트 서변점,128.59497185717734,35.92424552049209
다이서마트,128.597168897799,35.9275541097727
대백마트 서변시장점,128.596189383422,35.9203292211602
동서변리벤빌마트,128.596957410322,35.9250265370611
진훼밀리마트,128.596059798747,35.8997633874015
퍼펙트 마트 선수촌점,128.601823223855,35.9164513814611
해솔고기마트,128.596516345947,35.9235329154626
전선마트,128.597296705272,35.9032235298219
비브이마트,128.595767505844,35.8959067931529
홈플러스 칠곡점,128.555901911093,35.9448933782497
OK마트 칠곡점,128.558500736471,35.9363781433547
오케이마트 동천점,128.558352674764,35.9363431192753
동양마트 칠곡화성점,128.561575329434,35.9367563060654
OK유통,128.570992705578,35.9463188155344
ABC마트 ST대구칠곡점,128.56113088549526,35.94356748100306
ABC마트 KM대구칠곡점,128.561140572947,35.943552936783
대백마트 동천점,128.55835791524666,35.93756950093017
대백마트 국우점,128.569818407233,35.9443228475939
K-마트,128.56007229783643,35.93239091214686
만복마트,128.562332128966,35.9330959449413
휴대폰인터넷창고형할인마트,128.557421450373,35.9369418485724
GB보일러할인마트,128.552980136541,35.9353503155562
CU 구암점,128.564258747875,35.943822323448
나이스정육,128.562190846846,35.9419064084733
나이스마트 연경점,128.618959081206,35.9432121845022
OK포인트마트 연경점,128.61432916965754,35.94223104789699
코사마트 민들레점,128.628607753147,35.9154998384609
전산마트,128.6262262646744,35.91193930911539
칠곡농협하나로마트,128.551769837314,35.9466698574438
킴스클럽 강북점,128.548850614978,35.9331472236756
칠곡식자재마트 읍내점,128.553150091531,35.9474323866228
대백마트 네오시티점,128.548891024542,35.93227809060032
현대유통,128.54782443335,35.9471173123722
이푸드식자재도매마트 칠곡점,128.555477160823,35.948099725675
달님할인마트,128.549671796273,35.9400213321738
해돋이농수산마트,128.5515815418825,35.9325045818552
곰돌이마트,128.546105855044,35.9419561140818
장똘뱅이마트,128.546224468813,35.9414463431488
아이프라임마트,128.551233409471,35.9498415896458
연승장갑마트,128.54669678934823,35.94478166544775
뉴홈마트,128.545093741327,35.9427909885377
CU 대구북구읍내점,128.54764754124,35.9453209208391
엘지패션 칠곡동아마트,128.548958718348,35.9330088552176
나들가게 보성할인마트,128.5526450499634,35.934307526641525
봉암휴게소,128.552035634163,35.9677313909339
세기마트,128.55157471663713,35.973973205720306
노브랜드 대구학정점,128.565045187144,35.9524557680707
대백마트 학정점,128.566085169087,35.9514653684554
DK식자재마트,128.567464949189,35.9516879558076
CU 대구학정점,128.56568247175116,35.94875009441003
동명농협하나로마트 본점,128.5531324482182,35.98257960044004
종점 24시 마트,128.553598676662,35.9850399632476
남부식자재마트,128.553724546011,35.9829774424115
CU 칠곡동명점,128.55319100402053,35.983587209981685
이마트에브리데이 대구도남점,128.58270933964,35.9524052065683
OK포인트마트 도남점,128.582226813329,35.9528287948143
국군복지단 두산마트,128.57334163274123,35.9490887697641
동명농협하나로마트 기성점,128.59290894412,36.0065677115463
팔공식자재마트,128.598914404138,35.9992607753493
나이스식자재마트,128.5936153215444,36.00331247638005
홈플러스 동촌점,128.655729767757,35.8861232295578
마트프라임 동촌점,128.64852403691816,35.88707754494706
대경할인마트 동촌점,128.65353458407293,35.88887309509375
코사마트 풍성점,128.651107525836,35.8907033506059
동림마트,128.650285214085,35.8862991052726
코사마트 동촌점,128.649352979809,35.8870544471146
종합에어콘할인마트,128.656248988206,35.8857448027191
홈마트 방촌점,128.663301205674,35.885773484257
도동할인마트,128.647946815844,35.909392981309
나들가게 도동할인마트,128.647967799789,35.9093899898642
행운분식마트,128.692890011547,35.882516930998
코스트코 대구점,128.618215056732,35.9062758015425
노브랜드 대구봉무점,128.63983013385055,35.921272890024
롯데슈퍼 복현점,128.61539314881404,35.89798433754097
파파푸드 필식자재마트 불로점,128.641555701675,35.9084388363308
나이스마트 공항점,128.6317809153034,35.899289525148546
오케이포인트마트 이시아점,128.636718676696,35.9224796167015
ABC마트 ST대구이시아폴리스점,128.6372948388634,35.92124712342734
대백마트 복현점,128.616384681082,35.8973179397664
팔공산식자재마트,128.6425227958072,35.92103331997656
팔공밧데리할인마트,128.6177149600576,35.907609011569086
홈마트 공항점,128.634935487346,35.8962341204976
베트남껀터마트,128.624397674894,35.9098391943669
불로식자재마트,128.641768900696,35.9084106892136
신화마트,128.642663169746,35.9148577597777
대백마트불로점,128.641677165556,35.9106719801469
지저할인마트 공항점,128.641746082924,35.8959934028949
굿마트 복현점,128.61908954238,35.8991810894395
브라더 미니마트 아이스크림 할인점 검단점,128.620804548927,35.9071356961464
풀할인마트,128.620071662624,35.9073717731213
앤비마트,128.636835243364,35.9182985855819
파워풀마트 이시아폴리스점,128.639010955008,35.9228601540978
업소용수입식자재마트,128.635216470059,35.9009558375249
남경고기마트 복현점,128.61552995609222,35.89749525244761
동경할인마트,128.64130400289,35.9125550390742
불로할인마트,128.64195317116375,35.91009148167669
1000냥DC마트,128.641834161116,35.9117295627985
마트프라임 불로점,128.639978571949,35.9144583189104
코사마트 청호점,128.63651810412,35.9112398452195
의료기종합할인마트,128.640803723443,35.9106442717348
코사마트삼거리유통,128.63710080732125,35.896402865564184
부동산 마트공인중개사사무소,128.641302033612,35.907955693845
DGB대구은행 365코너 복현힐마트,128.617686642742,35.8997974526311
나들가게 신화마트,128.64267497908,35.9148395755754
드림식자재마트 팔공점,128.636150274022,35.9413461862056
대백마트 지묘점,128.63889510276,35.940969908315
덕림 팔공점,128.643669629365,35.9326574953792
우리플러스마트 본점,128.64339154095194,35.941488742746444
CU 팔공보성점,128.64054214982,35.9406662521619
CU 팔공지묘점,128.637585042285,35.9412797575146
대구공산농협하나로마트,128.692475996692,35.9559777516827
CU 파계사점,128.636782357944,35.9904452126052
80.0마트,128.706114680038,35.9555998621453
노브랜드 경산사동점,128.75536244837818,35.81217133146927
자인농협하나로마트 하남점,128.8048168580987,35.80001349267961
대백마트 사동점,128.755105350495,35.8116992910843
OK포인트마트 사동점,128.7605945622394,35.81263907582006
슬기로운마트생활 사동점,128.755652964641,35.8134575021776
태왕철물마트,128.75236496711,35.8215111062889
홈마트 새경산점,128.75329813935244,35.81856342540624
나이스마트 사동점,128.75811046544,35.8161321646847
홈할인마트 맘모스점,128.749973019496,35.8204105439863
반품마트 경산점,128.757693477592,35.8156354357763
홈마트 태왕점,128.754577685235,35.8223078541009
펫마트 경산계양점,128.7528219955482,35.82116201244032
메가외국인마트,128.755894783862,35.8207197545081
싸다아이스크림할인점마트,128.748562794543,35.8076188300798
태왕할인마트,128.755304398326,35.8207400945599
푸른문구할인마트 경산점,128.761716023358,35.8154774093071
황금고기마트,128.7608066196765,35.81257289012097
계정마트,128.818192823187,35.8149362649193
KB국민은행 이코노식자재마트 ATM,128.755655136914,35.8134556681881
대백마트 사동점 주차장,128.755151809358,35.8117995388773
남방마트,128.78791433824,35.8087619059192
썬할인마트,128.772502257012,35.799617589161
원앤원마트,128.774233921755,35.7986981224879
CU 경산삼풍점,128.755492521049,35.8224494862949
CU 대구한의대점,128.77521761081,35.7985646493301
낚시만세,128.818249939088,35.814869619173
DGB대구은행 365코너 경산홈마트,128.754587778919,35.822314014601
DGB대구은행 365코너 홈마트 새경산점,128.753307147551,35.8188723805228
나들가게 화랑마트,128.756923059015,35.8217419208028
자인농협하나로마트 남산점,128.8355657428147,35.794082555857976
용성농협하나로마트,128.87522864757304,35.79277736169493
경도할인마트,128.823409036458,35.8233448416957
오성농약농자재할인마트,128.82240968869723,35.81641510127385
자인소비자마트,128.8237053195,35.815983635373
라임마트,128.866850884192,35.7934060863586
장마트,128.823269833138,35.8203552501094
포스마트 남산점,128.840031145723,35.7916497509241
만평할인마트,128.826722884223,35.81731110305
용성장마트,128.876690660046,35.7931474282867
제일농약할인마트,128.824886529285,35.8162090047606
홈마트 신대점,128.769141864824,35.8378062923906
써니식자재마트 경산점,128.76454270789617,35.84420701580408
장보고식자재마트 영대점,128.762741083286,35.8396143117093
대백마트 압량점,128.760327806904,35.8423873073334
펫마트 경산영대점,128.76218463846226,35.84177525674372
빅스마트,128.764490263066,35.840441095992
OK포인트마트 푸르지오점,128.766455097292,35.8390136806331
쿨쿨마트 신대부적점,128.767728589602,35.840346632237
명동축산물할인마트,128.763729498374,35.8404702894896
경산원룸마트,128.764651905211,35.8395448084696
DGB대구은행 365코너 그린할인마트,128.760506214199,35.8443500412231
DGB대구은행 365코너 경산식자재마트,128.76276491433,35.8396409957277
가야삼거리마트,128.804136239389,35.8501457086267
명보할인마트,128.802500944398,35.8511011098482
하양농협하나로마트 강남지점,128.79019905187516,35.883854063061875
경산사료할인마트,128.772893259333,35.8643412288576
흥부농원조경마트,128.778400205858,35.87001344264261
이마트에브리데이 진량점,128.819427309757,35.8733989282431
필식자재마트 진량점,128.81588019466008,35.87505659146575
진량세탁할인마트,128.812005511217,35.8749781498911
한아름마트 윤성점,128.795018604919,35.8652345053657
포스할인마트,128.818960463082,35.8837759585941
홈마트 윤성점,128.795102149203,35.8656009112942
진명노끈농자재마트,128.80196501641996,35.876318697072854
CU 진량대원점,128.82100763848624,35.8582759751564
선화낚시,128.801608457555,35.8755346729845
황우촌정육,128.794105328897,35.8651868756223
IBK기업은행365 대백마트진량점,128.817288812735,35.8828713259345
진량농협 하나로마트,128.839387162518,35.8787213729706
신우식자재도매마트 진량공단점,128.824504686827,35.8721432464112
대백마트 경산진량점,128.825013717831,35.882941597031
장수마트,128.854934795741,35.8712697805734
신제할인마트,128.836886132182,35.8583009197728
신우식자재도매마트 물류센터,128.824639689555,35.8724782099202
C마트,128.8357406662,35.8625815762667
투썸플레이스 진량농협하나로마트점,128.839387162518,35.8787213729706
뚜레쥬르 진량농협하나로마트점,128.839348048548,35.8787057522023
금호농협하나로마트 대창점,128.896233463951,35.8760601967427
북안농협하나로마트 명주점,128.993552870932,35.8721664010304
하양농협하나로마트 본점,128.82051098143643,35.91347633333845
이마트에브리데이 경산무학점,128.80867034697943,35.91920253187243
OK포인트마트 하양점,128.814363816779,35.9094297300764
대백마트 무학점,128.812476921259,35.9176096298795
경산 축산마트,128.82165288628,35.9154504478098
한아름마트 하양점,128.813819160744,35.9100254816269
하양고기마트,128.8190062347612,35.917905542168846
가전종합마트,128.820629893846,35.9141215222125
일신농약할인마트,128.820404322787,35.9159758099154
국군복지단 무학마트,128.8137487734178,35.920428895633364
CU 하양센트럴파크점,128.815375152897,35.9116131359838
CU 대가대점,128.814114334646,35.909757898476
그린존 하양역 앞(하양식자재마트),128.816944489141,35.9101007674696
point mart 할인마트,128.814367505275,35.9093972345396
이마트에브리데이 하양점,128.822807871438,35.9103651083807
나이스마트 하양점,128.82304955225126,35.916359181809334
원마트 상림점,128.834661236491,35.9010221193523
하나로유통,128.833408588704,35.9021730416893
드림식자재마트,128.82528776200027,35.91300910871804
곰식자재도매마트,128.823592938933,35.904321194179
롯데 한우마트,128.825766111585,35.9114591455403
또또문구마트,128.82482369545,35.9107453843435
드림식자재마트 식육코너,128.825283249948,35.9130055729167
하이종합마트,128.846779562882,35.8969111149678
세빈마트,128.825898981992,35.8978162116595
CU 대구대원룸점,128.832117943355,35.9019656673448
CU 대구대정문점,128.851101584959,35.8968445537673
CU 경산평사점,128.852739456454,35.8939429746536
CU 대구대점,128.853146329271,35.8931545394149
CU 대구대후문점,128.8415771945639,35.90515501188847
와촌농협하나로마트,128.83618535579106,35.947259478113295
대백마트 하양점,128.82674955627,35.9177131539654
미가할인마트,128.83616134442,35.9457910578418
금호농협하나로마트,128.87578236753967,35.928355733733106
부영농약농자재할인마트,128.873342360148,35.931531451736
CU 금호점,128.869736327739,35.9308406812559
CU 금호2호점,128.87738378153773,35.932171148910186
청통G마트,128.81937743157584,35.99520962235174
금호농협하나로마트 청통점,128.823901583751,35.9903479907822
청통식자재마트,128.8226671842996,35.99230951308764
금호농협하나로마트 거여점,128.911355258775,35.9280945246547
봉동슈퍼,128.945372944331,35.932655251226
윤성할인마트,128.899159047557,35.9430768038463
동명농자재할인마트,128.92930339549798,35.94542530802722
하나마트 금호점,128.89992232592735,35.9421888641398
금호농협 거여<간>,128.9115524143075,35.92795441925002
북안농협하나로마트,129.009052386885,35.9173871467983
북안농협하나로마트 유동점,128.972577036719,35.9389656287867
뉴대복할인마트,128.95297629248853,35.92560875528463
이마트 영천점,128.9103338530803,35.95838184534129
영천축협하나로마트 본점,128.940275017422,35.9719239116716
영천농협하나로마트 남부지점,128.93344303359297,35.96082301143388
대백마트 영천점,128.937189971574,35.9656157721615
광장식자재마트,128.9407558048484,35.96113564722447
대양종합자재마트,128.933529051792,35.954305018132
원큐통신 폰마트 직영점,128.9391012067794,35.96653552975687
서문할인마트,128.923336768053,35.9625911891097
흥산유통마트,128.921309187984,35.9641771424244
코카아시안마트,128.932594394063,35.9702042986294
OK타이어마트,128.920224839186,35.9631564591713
덕신종합마트,128.938534906043,35.9642280119601
농심가슈퍼마트,128.917943116224,35.9538721685769
가구할인마트 영천점,128.924849285727,35.9638068164159
주식회사광장식자재마트 전기차충전소,128.9407269386023,35.96108835708206
CU 영천점,128.937974322923,35.9719466873467
CU 영천서남점,128.920230222724,35.9648431963364
복우슈퍼,128.9353052890857,35.962694259839736
탑마트 영천점,128.94810936379406,35.976141012965435
홈플러스익스프레스 영천망정점,128.955161654602,35.9863696785831
고경농협하나로마트 단포점,128.979777321595,35.9809703343786
트라이얼 영천점,128.951947540324,35.9703937350788
나이스마트 영천한신점,128.951745335302,35.9814477970963
드림식자재마트 창신점,128.95429347692635,35.98829950804388
스타식자재마트 주차장,128.947910991018,35.9726705911138
LG안경마트,128.94799324954,35.9745741277085
펫마트 영천점,128.953095589816,35.9759581032762
가온축산고기마트,128.95337544690605,35.985781550148786
대신농약할인마트,128.954470013142,35.976130347212
국군복지단 충성대마트,128.99639596542434,35.98978661000977
하나로마트 군위점,128.57190080007,36.1193370490215
금성농협 하나로마트,128.6820097384535,36.251393261034906
군위농협하나로마트 부계점,128.66611248657,36.0988881074365
군위농협하나로마트 서부점,128.566322973167,36.2357823031714
팔공농협하나로마트 효령점,128.585900133486,36.1564655362496
가산농협하나로마트,128.53769073541193,36.06771085839972
팔공농협하나로마트 본점,128.715205153009,36.1751410567407
군위농협하나로마트 산성점,128.695638428007,36.1257409585691
금성농협하나로마트 가음점,128.7239578275525,36.233294369783465
팔공농협하나로마트 우보점,128.663757917095,36.1952082440393
파워식자재마트,128.56884817681745,36.23089951196757
광월농약농자재할인마트,128.7299676821375,36.23215604722007
군위양봉마트,128.588902336137,36.2329217967712
일신농자재마트,128.536815918816,36.0880054313984
탑리농약농자재할인마트,128.68042619427274,36.255838013242894
우보할인마트,128.664955204928,36.1956277184252
강변슈퍼마트,128.58701469541,36.1555316403655
군위축산기자재할인마트 제3지역군위영업소,128.57909410417577,36.107896533477856
나들가게 대동마트 군위의흥점,128.717059217512,36.1741845545986
영천농협하나로마트 화북점,128.92176291145,36.110673170275
임고농협하나로마트 북부점,128.982971658999,36.0419376208571
임고농협하나로마트,128.974574127386,36.0161256438523
영천화산농협하나로마트,128.855450507231,36.0186303155007
군위농협하나로마트 삼국유사지점,128.79454593843397,36.1240131179858
영천농협하나로마트 화남점,128.891364259619,36.0595798807864
금성농협하나로마트 춘산점,128.812782866342,36.2372893192329
대백마트 신녕점,128.788883120572,36.0367339575893
별빛할인마트,128.974356622505,36.0130980430033
펄마트할인점,128.891461027335,36.0599135525092
칠성할인마트,128.788543128102,36.0415184207762
펄-마트식육점,128.891465550904,36.0599170854005
도림마트,128.919573731702,36.1085096877246
중소기업 할인마트,128.7884318437029,36.04062079207581
영천아시아마트,128.78455887792634,36.04368095312147
강변공원마트,128.990005160265,36.0470273626726
태흥농약도매마트,128.789764994732,36.0358458336343
의성농협하나로마트,128.69920331229022,36.34482986829002
의성중부농협하나로마트,128.57967402022453,36.299481378415216
의성축협하나로마트 본점,128.695361877811,36.3537211646058
남안동농협하나로마트,128.658591857835,36.4746692543632
하나로마트 새의성농협 단촌지점,128.671236365871,36.4231796750898
서안동농협하나로마트 어담점,128.56334992812745,36.493988220281295
의성중부농협하나로마트 안평점,128.58051251150306,36.376707247641306
장군식자재,128.70530462519358,36.35054126556042
뉴한일마트,128.694556289407,36.3502689107465
후레쉬마트 의성점,128.693460827945,36.3552330798136
K식자재마트,128.69792087945,36.3459897479136
의성타이어마트,128.691591628353,36.3602784792911
봉양농약농자재마트,128.58272713644402,36.300399745694925
코사마트 운산점,128.6606173248808,36.47552951455833
에덴할인마트,128.69986400508668,36.3468370475529
북원할인마트,128.694326388327,36.3569292196166
문화할인마트,128.672863431981,36.4235605573992
현대가전마트,128.581106900687,36.2999877664116
동미마트,128.660479309428,36.4754404294728
스마일1000해피DC마트,128.69736184096155,36.348149429634
경북사료마트,128.685872744746,36.3657792186722
CU 의성북원점,128.694466754988,36.3560045412636
청산한우식육식당,128.65879808072123,36.47471324189984
나들가게 행복낚시마트,128.665679883668,36.4961956575643
남청송농협하나로마트 안덕점,128.956861174389,36.2874626363517
현서농협하나로마트,128.89619254737732,36.27756666155226
새의성농협하나로마트,128.803219640076,36.400960271821
하나로마트 새의성농협본점,128.767223794619,36.4242912970115
풀마트 안덕점,128.958320507593,36.288674951801
길안홈마트,128.89264909826247,36.457859666762864
풍농농약자재마트,128.77023450682654,36.423129393109264
북부농약자재종합마트,128.889260909956,36.4599442607182
코사마트 길안점,128.89387096798353,36.45604635021398
현서농약할인마트,128.897833753205,36.2745707821294
현서고기마트식육식당,128.89779854812204,36.275184951127166
농업경영인직판마트,128.891785028405,36.4573237481179
서안동농협하나로마트 본점,128.574653452444,36.5789340657134
서안동농협하나로마트 회곡점,128.629192854511,36.5635356359871
안동축협하나로마트 풍산점,128.572975867396,36.5781849227532
아리랑마트,128.574229932392,36.5778836337015
풍일마트,128.523830290581,36.5650841543461
풍산아시아마트,128.5734103319508,36.57889461909698
코사마트 삼익점,128.5767233548165,36.57787770379
로또 삼화마트풍산점,128.572419850885,36.5796888992146
남안동농협하나로마트 남후점,128.690937877337,36.5225074815121
스마일식자재마트 송현점,128.693100589777,36.5674691256036
메가플러스마트,128.695915330004,36.5678210573629
나이스홈마트 송현점,128.69415579853285,36.569906742105
남영주공마트,128.696574841998,36.5612043976283
안동농협하나로마트 원림점,128.707914558832,36.5194182584175
경북농자재철강마트,128.70520249902,36.5482217403975
CU 안동병원행복대로점,128.701454871724,36.5472084626068
이마트 안동점,128.69940564226803,36.55847538907046
노브랜드 안동옥동점,128.702204615795,36.5640777172347
필마트 안동본점,128.705450136547,36.5641628737754
안동철물마트,128.706156111949,36.5696490605396
대영할인마트,128.698959228739,36.5639474186257
펫마트 안동점,128.703401951072,36.562855030978
델리25마트,128.6997065393393,36.566091132485774
대영할인마트 2호점,128.699053930838,36.5680664893544
평화식육식품마트,128.711759283001,36.5664151123657
비마트,128.706988812516,36.5654599577037
위너마트,128.704017302748,36.5685452605534
미니마트 송현점,128.69762263801908,36.57100803002712
노비타비데마트 토탈서비스,128.700333493042,36.5620807053675
홈마트안경원,128.70132009956367,36.564694037465046
아카데미 미용재료마트,128.6997392574791,36.56610598345082
감나무마트,128.709470072438,36.5683689648164
한가람마트,128.7108146076226,36.56090895991685
니드마트,128.701194489566,36.5709850318827
대영할인마트 송현점,128.697639919493,36.5704707689054
코사마트 경안점,128.712871250332,36.568817502364
adm마트,128.697648709453,36.570974320493
코사마트 우성마트,128.705337922608,36.5588555985061
CU 옥동1호점,128.70200630875,36.5619631232367
CU 안동고객만족점,128.70035252746104,36.56294902925416
CU 옥동삼성점,128.70522640068,36.563740787903
CU 안동옥동대로점,128.7020363203256,36.56287273738932
안동밧데리총판,128.7018563759059,36.57182615586532
크린토피아 안동송현대영마트점,128.699050482162,36.5680620333564
대광슈퍼,128.710218747759,36.5670643445184
IBK기업은행365 옥동홈마트앞,128.701288715699,36.5646890792366
코사마트 현진3차점,128.731710590034,36.5486865895808
엠플러스마트 정하점,128.732835568091,36.5490558830662
나들가게 에버빌마트,128.7307829863538,36.5504570696884
GS더프레시 안동강변점,128.751118480524,36.5556743674702
홈플러스 안동점,128.729562563947,36.5625395663517
노브랜드 안동구시장점,128.72899812568127,36.56542834328971
홈마트 용상점,128.746464362325,36.5613668569828
영남슈퍼,128.738436357547,36.5639746549576
ABC마트 ST안동남문점,128.72971307134358,36.564780942985074
북문시장마트,128.731904424294,36.5695768273117
상품권할인마트,128.7292543209039,36.56349282180197
아시아식자재마트,128.72968232493636,36.56405335832395
안동한우마트,128.75435707616265,36.55769009610237
모개할인마트,128.732227033635,36.5658166563809
안동슈즈마트,128.729439697372,36.5652444343371
옥상마트,128.73436096048,36.5689356150754
형제축산식육마트,128.750062425291,36.5592597433605
안동땡마트 안동점,128.729068369797,36.5664247624635
코사마트동남편의점,128.751488378904,36.5589000129113
컴퓨터마트 안동점,128.744935530556,36.559936793122
코사마트 조은점,128.74815278346568,36.55917063238664
가스보일러마트,128.728027898702,36.5624392854968
코사마트 화성새마을점,128.726504412902,36.568862269695
CU 안동1호점,128.73036726622,36.5637640978257
CU 안동역전점,128.7327100885177,36.564040016338986
뚜레쥬르 용상홈마트점,128.746517870848,36.5615606946363
안동봉화축협 하나로마트,128.685335145465,36.5729691654852
안동농협하나로마트 서후점,128.663174350576,36.6161768637654
금당마트,128.653031727365,36.5871461731593
삼성명가마트,128.6926585681168,36.57423855365845
A&T마트,128.67588624133364,36.57439088580716
TM24마트,128.719351508813,36.5731176120028
홈마트 운안점,128.7143983788281,36.5714013231914
대원명마트,128.71620224617,36.5737648905137
대박아이스크림할인마트,128.718549885944,36.5694079246232
올포레 친환경마트 안동점,128.714862379519,36.5710162154506
코사마트 지애점,128.716222194322,36.57244549687
태경,128.71865252473762,36.57565147450319
영광농자재마트,128.74008703088634,36.584573239154366
대백마트 신안동점,128.73406270987,36.5755787187836
CU 안동댐점,128.758590769662,36.5781674469071
예천농협하나로마트 감천점,128.52753903415837,36.72208768116238
북안동농협하나로마트,128.700805651219,36.682876091155
북후한우마트,128.701153697072,36.6850659923155
안동와룡농협하나로마트,128.76664847024426,36.61740115437062
GS더프레시 안동용상점,128.762070560414,36.5547110600951
와룡농협하나로마트 예안점,128.812625833853,36.6991918983983
동안동농협하나로마트 임하점,128.8305858495145,36.52437025631553
와룡농협하나로마트 도산점,128.83314710248496,36.74837538588011
동안동농협하나로마트 임동점,128.918876168462,36.5672717810989
안동농협하나로마트 남선점,128.768108454406,36.523842593306
북안동농협하나로마트 녹전점,128.7743924218,36.742453833371
안동와룡농협하나로마트 월곡점,128.884020785406,36.6614488976876
안동휴스테이스마트24,128.767991349195,36.5648797410577
아시아마트 안동대점,128.790434371706,36.5411163612108
농민할인마트,128.79567875486,36.5327498774268
코스트마트 안동송천점,128.79674807832,36.5403609238459
안동와룡농협 도산지점,128.83289844173865,36.74822965334085
CU 솔뫼점,128.793727916352,36.5449619710921
이라이프마켓,128.796247441347,36.5399576018573
나들가게 코사마트 임동부성점,128.919193260433,36.5682595772979
영주농협하나로마트 장수점,128.5766483359872,36.77489765392056
부영고기마트,128.6029706774096,36.81867561344035
영주축협하나로마트 본점,128.60842026380607,36.80511659275168
CU 영주열매점,128.619240583271,36.8064978403024
영주농협파머스마켓,128.631712199572,36.7952269125335
에어컨자재마트,128.614694939893,36.8070930572364
TM할인마트,128.619661294898,36.8044486205676
노브랜드 영주가흥점,128.604966786586,36.8176656807351
펫마트 영주점,128.6079297088951,36.82189282211434
강변희망마트,128.61327317265142,36.81452135831681
전자담배마트,128.60679387386205,36.81452350754943
리첼할인마트,128.604190589777,36.8148938384816
우리한우고기마트,128.61008289248,36.810727206366
티엠365할인마트 영주점,128.605199285144,36.8135593428922
태영할인마트,128.611385631408,36.8087273354094
CG마트,128.618673344373,36.8106357899196
나들가게 코사마트 동진슈퍼,128.616966920265,36.8101111963402
나들가게 코사마트 강변희망마트,128.613253971739,36.814567570323
풍기농협하나로마트,128.529919906115,36.8682001525238
안정농협하나로마트,128.558216243332,36.8459487351753
풍기농협하나로마트 봉현점,128.526286146661,36.8632192329702
홈마트 풍기점,128.527157816075,36.8727587612316
홈17 2호점,128.524366927702,36.8688878106836
리더스식자재할인마트 풍기점,128.523422615,36.865947303048
맘모스25시마트,128.531274739106,36.875174546315
굿마트 풍기점,128.524366927702,36.8688878106836
영주소백산한우고기마트 본점,128.52509659159128,36.86920731735336
홍E마트,128.527167287742,36.8727838678134
풍기할인마트,128.5274267049426,36.86936660067855
성심마트,128.53609384934,36.8678393860713
풍기타이마트,128.525949236011,36.8731716344122
공룡할인마트,128.528584907168,36.882802895574
시골한우고기마트,128.527213618286,36.8716750283307
풍기농협하나로마트 주차장,128.530108231958,36.868365315804
행복가구마트,128.56051920805953,36.84011600574878
개그스토리마트 풍기IC점,128.52642227809778,36.85788709075573
나들가게 화성마트,128.525605637126,36.8756871649442
영주종합중고마트,128.601661171347,36.8305298185862
홈마트 서천점,128.612253068224,36.8299937911866
3단지주공마트,128.611342208386,36.8252560308692
리더스식자재할인마트 영주점,128.61736698242706,36.82374431489736
리더스식자재할인마트 가흥점,128.61188302045676,36.834525467193245
제일문구마트,128.611303092615,36.8327421289604
홈플러스 영주점,128.621256758776,36.8092274526695
영주농협하나로마트 남부점,128.628651330597,36.8176463136078
롯데프레시&델리 영주점,128.62798373845374,36.81602121127183
홈마트 신영주점,128.620712682378,36.8095700457636
창신고기마트식육식당,128.6222025679619,36.813638502468216
진양편의마트,128.624090934758,36.8112070301945
대한공구철물마트,128.62790066445,36.8190297290481
성인용품할인마트,128.625275626191,36.8210757916162
가자낚시마트,128.624325913303,36.8208409950405
대영홈마트,128.629803155117,36.8077014297791
코사마트 금일슈퍼,128.622243651791,36.8141515164123
농자재할인마트,128.628133860164,36.8133213600462
육거리고기마트,128.62026188343114,36.80939418622603
코사마트 예안수퍼,128.62689706917,36.8232890092672
남산한우마트,128.6291460456437,36.807360844407405
장례마트,128.624924479411,36.8211643854355
코사마트 동산마트,128.63185726345708,36.81789878173289
휴대폰꽁짜마트,128.62197378159388,36.82111638208656
코사마트 세영슈퍼,128.630078836108,36.8101339751408
